file_name,Hypoxic_Mean_DO1,Hypoxic_Mean_DO,Event_Count,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
3632,0.659575758,2.340424242,33,26.315435,104.751606,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3638,1.64,1.36,2,27.576213,107.191157,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3645,1.341083134,1.658916866,753,26.594198,104.81999,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3648,2.797575,0.202425,24,26.050708,107.859702,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3654,0.0171,2.9829,1,24.871249,104.586066,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3655,0.72,2.28,1,26.09237,107.267217,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3656,2.019831731,0.980168269,208,41.238406,122.231353,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3658,2.372930294,0.627069706,34,40.95209,120.862859,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3659,1.9305,1.0695,2,41.330582,123.154762,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3662,2.135108108,0.864891892,74,41.5986,121.935696,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3663,2.137619048,0.862380952,63,40.375511,124.742974,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
3664,1.93,1.07,3,42.754086,124.083179,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3666,2.195412844,0.804587156,109,41.797545,123.196401,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3669,1.942023333,1.057976667,3,40.234403,123.328585,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3670,1.948571429,1.051428571,7,39.471652,122.582711,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3671,1.779083333,1.220916667,48,40.549855,122.652461,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3672,2.806,0.194,5,40.375511,124.742974,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
3673,2.1645,0.8355,54,40.210189,120.433988,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3674,2.108127273,0.891872727,55,40.269321,120.469041,1,Natural vegetation,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
3675,2.150769231,0.849230769,26,42.01371,122.951184,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3676,2.781428571,0.218571429,7,41.125026,121.908957,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3678,1.892,1.108,10,39.841474,122.117254,1,Natural vegetation,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3679,2.534,0.466,7,42.243274,124.036625,5,Other,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3681,1.846587786,1.153412214,131,40.923266,122.803966,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3682,0.053,2.947,1,40.754672,120.59247,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3683,2.865782,0.134218,5,41.72692,125.03679,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3685,2.8148,0.1852,1,39.781799,123.129198,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3687,1.545734597,1.454265403,211,42.621437,123.675436,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3688,1.374,1.626,1,41.948698,124.130817,2,Cropland,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
3691,2.275037037,0.724962963,27,31.17634,108.13505,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3693,2.157,0.843,160,29.967405,106.233565,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3700,2.655714286,0.344285714,7,29.035039,105.761294,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3704,1.94452381,1.05547619,42,30.944318,108.674842,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3705,2.8595,0.1405,2,28.653371,108.637456,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3706,2.263,0.737,18,29.708068,106.821893,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3709,2.753708333,0.246291667,24,29.207546,107.506786,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3711,1.918041667,1.081958333,120,29.972779,107.797662,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3720,2.577037698,0.422962302,278,29.54633,105.687881,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3728,2.522186,0.477814,50,29.818174,107.12328,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3730,2.595,0.405,12,29.122363,109.124363,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3731,1.2815625,1.7184375,32,30.737812,108.609295,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3733,2.565369863,0.434630137,73,29.808129,106.977916,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3736,2.327292308,0.672707692,65,30.412865,108.159455,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3739,1.417357143,1.582642857,14,34.342738,109.597958,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3740,1.760612,1.239388,25,34.331984,109.10789,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3741,1.614225,1.385775,10,33.999268,109.439328,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3745,2.642196667,0.357803333,3,38.421699,110.750542,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3747,0.298,2.702,1,34.341042,109.029633,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3753,2.302375,0.697625,8,34.881673,106.710551,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
37531,2.5,0.5,54,37.89713889,-97.4411111,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3754,1.02587,1.97413,1,37.993818,109.854869,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3760,1.385,1.615,2,36.980189,99.825521,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3761,1.928681818,1.071318182,11,32.90242,100.796611,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3765,2.821333333,0.178666667,3,44.266976,128.639537,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3766,1.502,1.498,2,44.780159,129.522687,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3774,2.847,0.153,1,47.314285,126.848283,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3778,2.15858169,0.84141831,71,45.726806,126.523186,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
3785,2.531257485,0.468742515,167,50.249585,127.499023,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
3795,1.303325,1.696675,6,23.981819,97.879546,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3804,1.866142857,1.133857143,70,24.678912,102.688312,1,Natural vegetation,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
38051,1.282153128,1.717846872,11707,38.09661389,-121.6512444,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
38071,1.340607558,1.659392442,3643,38.1198,-121.5428972,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3812,2.535,0.465,4,42.441301,120.807707,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3816,1.84,1.16,5,43.174106,117.758673,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
38171,2.562179487,0.437820513,13,38.2846833,-85.821925,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
3820,1.1045,1.8955,14,50.308321,119.371214,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3830,1.754052632,1.245947368,114,44.628169,127.180088,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3831,2.78,0.22,1,44.623803,122.961691,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3834,1.803741007,1.196258993,139,43.387278,125.029958,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3845,2.624218333,0.375781667,12,31.80927,101.44973,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3849,0.49,2.51,1,31.40885,107.240246,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3862,2.239210526,0.760789474,152,38.838361,117.333968,2,Cropland,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
3868,1.823829787,1.176170213,47,39.439892,117.075969,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3869,2.412685321,0.587314679,109,38.770583,117.5701,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3880,1.973511111,1.026488889,90,36.685903,121.175962,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3881,2.296945055,0.703054945,91,35.406527,115.768534,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3882,1.827096774,1.172903226,31,36.866154,116.459246,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3883,1.122428571,1.877571429,14,34.5519243,117.7168927,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3885,2.395086667,0.604913333,6,36.272938,117.379726,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3886,2.409416667,0.590583333,24,34.868596,116.175491,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3887,1.79595039,1.20404961,77,37.535881,121.289911,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3888,2.024433121,0.975566879,157,34.926483,118.382936,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3889,2.0865,0.9135,2,36.997097,116.580564,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3890,2.3946,0.6054,85,35.109899,116.210637,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3893,2.664735294,0.335264706,34,37.569847,116.335396,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3894,1.897223529,1.102776471,340,35.144836,118.274968,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3896,2.425,0.575,3,37.266821,117.073018,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3898,0.7355,2.2645,2,35.13497,111.825047,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
39021,2.238676471,0.761323529,170,39.0338222,-94.60745,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3906,2.59669,0.40331,5,37.641851,110.797948,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3910,2.699375,0.300625,32,22.462587,112.742789,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3914,2.583882353,0.416117647,34,22.552676,112.007501,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3917,2.562,0.438,2,22.184873,113.416799,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3918,2.893333333,0.106666667,3,23.115118,116.355037,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
39191,1.500862069,1.499137931,58,39.33119444,-108.2178056,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3925,2.89734,0.10266,1,40.506678,81.301296,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3926,2.088483929,0.911516071,28,37.445847,78.5372,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3944,2.2397,0.7603,100,33.014668,118.920997,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3946,2.50155303,0.49844697,132,32.687943,120.254645,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3967,2.95448,0.04552,1,40.842139,118.073132,1,Natural vegetation,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
3969,2.532166667,0.467833333,3,39.437191,116.167531,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3975,2.644152,0.355848,5,39.320799,115.666086,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3979,2.297,0.703,3,36.951398,114.845351,2,Cropland,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3982,1.486034483,1.513965517,116,41.12365,117.970569,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3986,1.958183333,1.041816667,3,37.823713,115.686356,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3989,2.11841,0.88159,5,34.827747,111.344163,5,Other,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3990,0.43582,2.56418,1,34.691727,112.318621,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3991,2.40225,0.59775,4,34.673653,114.11387,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3992,2.7275625,0.2724375,16,35.403717,113.944923,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3997,2.619809524,0.380190476,21,35.511776,114.197142,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3999,2.622,0.378,2,34.664817,112.264874,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
4002,1.956,1.044,1,35.227856,113.870157,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4003,2.095401282,0.904598718,78,33.313765,113.234746,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
401011281104040_,0,3,285,44.4814,142.335,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
401031281101050_,0.017522124,2.982477876,1695,43.135,141.525,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
401031281104010_,0.997692308,2.002307692,260,43.8181,142.4258,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
401061281105020_,0.133624454,2.866375546,458,42.5733,141.9367,2,Cropland,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
401081281107070_,1.540066964,1.459933036,896,42.9344,143.2033,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
401081281107090_,1.18,1.82,5,42.8078,143.5117,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
401101281108051_,0.281446809,2.718553191,2350,43.9906,144.2189,5,Other,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
4012,2.250342308,0.749657692,26,34.721917,112.605462,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4015,2.546875,0.453125,16,34.755454,112.153882,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4016,1.407315789,1.592684211,19,33.874388,115.484812,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
4020,2.2725,0.7275,8,30.9232021,120.7132892,5,Other,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
402011282206020_,0.052475248,2.947524752,101,37.9217,140.7628,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
402011282218040_,0.0375,2.9625,8,37.4081,140.4094,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
402011282218070_,0.642857143,2.357142857,7,37.7272,140.4731,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
402011282218090_,0.6625,2.3375,40,37.8933,140.6428,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
402011282228040_,0.836170213,2.163829787,47,37.4242,140.5247,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
402011282228070_,0.642857143,2.357142857,7,37.3972,140.4864,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402011282228160_,2.073684211,0.926315789,19,37.4142,140.4908,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
402021282206050_,0.489473684,2.510526316,38,38.2156,140.9094,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
402031282207080_,1.143956044,1.856043956,91,38.5311,141.0058,2,Cropland,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
402031282207090_,2.187437186,0.812562814,199,38.4156,141.1386,1,Natural vegetation,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
402041282204010_,1.666666667,1.333333333,12,39.835,141.1614,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402041282204050_,1.885462555,1.114537445,454,39.5514,141.175,2,Cropland,1,Natural vegetation,0.333333333,0.333333333,0,0.333333333,0,0.666666667,TRUE,Mixed
402041282204090_,0.018181818,2.981818182,165,39.1967,141.1272,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
402041282204110_,0.677121771,2.322878229,271,38.95,141.1817,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
402041282207090_,0.007555556,2.992444444,225,38.5,141.2489,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402041282220220_,0.1,2.9,34,39.835,141.1614,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402051282201010_,0.678059837,2.321940163,1103,40.4861,141.4281,3,Urban,2,Cropland,0.25,0.25,0,0.5,0,0.75,TRUE,Ag-dominated
402071282201010_,2.457142857,0.542857143,35,40.5922,140.4142,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
402071282201080_,1.718592297,1.281407703,1506,40.8078,140.4375,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
402081282211040_,0.033972603,2.966027397,365,40.1978,140.2336,1,Natural vegetation,1,Natural vegetation,0.666666667,0.333333333,0,0,0,0.333333333,TRUE,Natural-dominated
402091282209020_,0,3,31,39.6144,140.1558,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402101282209020_,0.314285714,2.685714286,7,39.3536,140.0697,2,Cropland,2,Cropland,0,0.333333333,0,0.666666667,0,1,TRUE,Ag-dominated
402111282214070_,0.0125,2.9875,16,38.4203,140.3261,2,Cropland,2,Cropland,0.25,0.25,0,0.5,0,0.75,TRUE,Ag-dominated
402111282216010_,2.364705882,0.635294118,17,38.6642,140.2731,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
403011283322030_,2.319512195,0.680487805,41,36.4964,140.5544,2,Cropland,3,Urban,0,0.666666667,0,0.333333333,0,1,TRUE,Urban-dominated
403021283322090_,1.267204301,1.732795699,186,36.4594,140.4086,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
403031283301050_,0.50323741,2.49676259,556,36.1725,139.4725,2,Cropland,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
403031283301060_,1.564705882,1.435294118,51,36.1433,139.7047,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283301222_,2.609223301,0.390776699,206,36.2114,139.6786,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
403031283302041_,0,3,25,35.8564,140.135,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
403031283302051_,0.088993949,2.911006051,2644,35.8422,140.1617,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
403031283302091_,1.643023256,1.356976744,86,35.8997,140.5028,3,Urban,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
403031283302231_,0.760352423,2.239647577,227,35.8586,140.0244,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
403031283303010_,1.507861937,1.492138063,1043,36.1392,140.3397,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
403031283303071_,0.032520325,2.967479675,123,36.0378,140.4039,5,Other,5,Other,0,0,0.75,0.25,0,0.25,FALSE,Mixed
403031283303091_,0,3,66,35.9647,140.4889,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
403031283303100_,0.972413793,2.027586207,29,35.935,140.5503,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
403031283303160_,0.518518519,2.481481481,162,36.1231,140.5286,5,Other,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
403031283303181_,0.001020408,2.998979592,196,36.0167,140.565,5,Other,5,Other,0,0.25,0.5,0.25,0,0.5,TRUE,Mixed
403031283303191_,0,3,52,35.9622,140.6097,3,Urban,1,Natural vegetation,0.25,0.25,0.25,0.25,0,0.5,TRUE,Mixed
403031283305030_,2.533333333,0.466666667,3,35.8458,139.8911,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283305120_,2.70173913,0.29826087,115,35.8478,139.8419,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283305140_,2.607171854,0.392828146,739,35.7786,139.8506,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283305470_,2.119208408,0.880791592,4472,35.7981,139.8928,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283306041_,2.315116279,0.684883721,774,36.3269,139.4531,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283307130_,0,3,13,36.2475,139.9983,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
403031283323030_,0.667910448,2.332089552,268,36.2794,139.1203,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403041283309010_,2.157090909,0.842909091,3025,35.8003,139.6469,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403051283310040_,1.310807453,1.689192547,805,35.6969,139.3475,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
403051283310050_,0.03828824,2.96171176,9277,35.6792,139.4197,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403051283310100_,2.253977273,0.746022727,176,35.6022,139.6375,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403051283310180_,2.44974359,0.55025641,390,35.665,139.4122,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403061283310030_,1.50626806,1.49373194,17996,35.5336,139.6664,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403071283310010_,0.716732543,2.283267457,759,35.3319,139.3672,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403081283324004_,0.065463108,2.934536892,637,35.5392,138.4572,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
403081283324009_,0.473179191,2.526820809,865,35.5764,138.5225,2,Cropland,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
4035,2.294842857,0.705157143,70,31.658505,113.558856,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4040,2.143121053,0.856878947,19,30.891566,113.312214,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
404021284402300_,0.055186722,2.944813278,241,37.8533,139.1547,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
404021284415300_,0.11149954,2.88850046,1087,37.5586,139.8564,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
404031284401300_,0.441830986,2.558169014,710,37.8817,139.0189,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
404031284403300_,0.873465347,2.126534653,1010,37.4506,138.8364,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
404031284416160_,0.654360812,2.345639188,837,36.2647,137.9442,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
404031284416300_,0.849481368,2.150518632,2603,36.5322,138.1125,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
404031284416310_,0.726315789,2.273684211,19,36.2672,137.9436,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
404071284408030_,0,3,4,36.7303,137.2828,2,Cropland,3,Urban,0,0.666666667,0,0.333333333,0,1,TRUE,Urban-dominated
404081284408040_,1.033928571,1.966071429,112,36.7461,137.2181,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
4041,0.01,2.99,1,31.537412,114.68585,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
404101284408300_,1.1,1.9,120,36.7558,136.9819,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
404121284412020_,0.1,2.9,3,36.4061,136.4872,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
4042,2.156473111,0.843526889,45,32.36496,112.468554,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4045,0.027,2.973,1,30.236456,115.418687,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4046,2.705,0.295,2,32.816347,110.777179,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4047,2.600446122,0.399553878,49,29.861698,115.437402,3,Urban,1,Natural vegetation,0.5,0.25,0.25,0,0,0.25,FALSE,Natural-dominated
4048,2.57,0.43,17,29.933344,112.791924,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
405011285508040_,0.611857708,2.388142292,253,35.0983,138.8706,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
405061285512050_,0,3,2,34.8106,137.4186,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
405071285512021_,0.678723404,2.321276596,47,35.0022,137.1667,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
