file_name,n_events,start_median_shift,end_median_shift,start_median_hour,end_median_hour,start_median_time,end_median_time,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
2207160,1,31,32,7,8,07:00:00,08:00:00,33.77327778,-84.0771667,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
2207385,2,15.5,17,15.5,17,15:30:00,17:00:00,33.81527778,-83.99013889,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2208,33,20,20,20,20,20:00:00,20:00:00,31.40073,121.423992,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2209,22,20,28,20,4,20:00:00,04:00:00,30.872458,121.541336,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2210,24,28,16,4,16,04:00:00,16:00:00,30.96988,121.312408,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2211,47,28,28,4,4,04:00:00,04:00:00,31.276424,121.225288,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2212,39,20,20,20,20,20:00:00,20:00:00,24.951581,102.691559,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2215,6,28,28,4,4,04:00:00,04:00:00,23.001322,104.778803,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2222,1,32,12,8,12,08:00:00,12:00:00,39.5163998,106.7539556,5,Other,5,Other,0.25,0.25,0.5,0,0,0.25,FALSE,Mixed
2228,3,12,20,12,20,12:00:00,20:00:00,40.966814,106.948099,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2231,68,28,32,4,8,04:00:00,08:00:00,39.93045,115.520692,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
223209,5,27,29,3,5,03:00:00,05:00:00,-37.7573062,147.8491161,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
223210,2,14,23,14,23,14:00:00,23:00:00,-37.73756155,147.7109962,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2239501,940,25,32,1,8,01:00:00,08:00:00,29.2149764,-82.0412,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
224203,2,14,24,14,0,14:00:00,00:00:00,-37.76358991,147.3747776,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2245,56,28,28,4,4,04:00:00,04:00:00,39.1393072,117.18897,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2246,10,28,28,4,4,04:00:00,04:00:00,38.871337,117.424182,3,Urban,3,Urban,0,0.6666666666666666,0,0.3333333333333333,0,1,TRUE,Urban-dominated
224602,167,23,23,23,23,23:00:00,23:00:00,-37.84944444,147.6378972,4,Wetland,2,Cropland,0,0.25,0.25,0.25,0.25,0.5,TRUE,Mixed
2252,73,28,32,4,8,04:00:00,08:00:00,33.4957895,115.4699245,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
225212,1,31,31,7,7,07:00:00,07:00:00,-38.01068638,146.8810046,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
225236,5,19,31,19,7,19:00:00,07:00:00,-38.00213184,146.7800107,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
225256,11,25.5,24.5,1.5,0.5,01:30:00,00:30:00,-38.00396747,146.9815133,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2253,23,20,28,20,4,20:00:00,04:00:00,33.8752478,116.5802321,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2256,36,20,28,20,4,20:00:00,04:00:00,33.2640607,115.3390767,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2257,9,28,24,4,0,04:00:00,00:00:00,32.6439828,116.9074973,2,Cropland,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
2258,59,20,28,20,4,20:00:00,04:00:00,32.9527884,117.2710932,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2259,7,20,28,20,4,20:00:00,04:00:00,33.814464,116.855937,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
226027,11,17.5,23,17.5,23,17:30:00,23:00:00,-38.14491292,147.127818,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2262,9,16,20,16,20,16:00:00,20:00:00,31.647649,117.811618,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2263,6,24,20,0,20,00:00:00,20:00:00,32.724409,119.0894,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2264,56,20,28,20,4,20:00:00,04:00:00,35.071916,118.229582,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2264000,1163,18,31,18,7,18:00:00,07:00:00,28.39056323,-81.5195173,1,Natural vegetation,1,Natural vegetation,0.6666666666666666,0.3333333333333333,0,0,0,0.3333333333333333,TRUE,Natural-dominated
2264051,119,30,33,6,9,06:00:00,09:00:00,28.37444444,-81.515,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2264100,961,23,25,23,1,23:00:00,01:00:00,28.32528785,-81.5206284,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
226415,16,19,23,19,23,19:00:00,23:00:00,-38.2698709,146.5404981,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2266,62,20,32,20,8,20:00:00,08:00:00,37.280543,118.730288,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
226614,68,21,23,21,23,21:00:00,23:00:00,-38.12684167,147.0755,1,Natural vegetation,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
2266200,868,18,23,18,23,18:00:00,23:00:00,28.38500749,-81.6164632,4,Wetland,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
2266291,498,23,20,23,20,23:00:00,20:00:00,28.42702778,-81.6052778,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2266300,13,22,31,22,7,22:00:00,07:00:00,28.33278738,-81.579796,1,Natural vegetation,3,Urban,0,0.75,0,0,0.25,0.75,TRUE,Urban-dominated
2266495,410,22,21,22,21,22:00:00,21:00:00,28.27584517,-81.5439622,4,Wetland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
2267,42,28,32,4,8,04:00:00,08:00:00,35.337055,116.619434,2,Cropland,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
2268,1,16,16,16,16,16:00:00,16:00:00,34.7022325,118.4786666,5,Other,2,Cropland,0,0,0.25,0.75,0,0.75,TRUE,Ag-dominated
2269,11,28,32,4,8,04:00:00,08:00:00,34.5999124,118.1425578,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2270,26,16,16,16,16,16:00:00,16:00:00,35.651181,115.517942,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2272,4,18,20,18,20,18:00:00,20:00:00,35.80937,119.639585,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
227264,130,18,23,18,23,18:00:00,23:00:00,-38.44973718,145.9571493,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
227270,353,21,22,21,22,21:00:00,22:00:00,-38.43219544,145.7926083,1,Natural vegetation,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
227273,14,27,23,3,23,03:00:00,23:00:00,-38.57365861,145.5105533,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2273,51,28,32,4,8,04:00:00,08:00:00,35.225111,116.513133,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2274,20,28,32,4,8,04:00:00,08:00:00,36.35474,120.524975,2,Cropland,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2275,16,28,32,4,8,04:00:00,08:00:00,38.010543,117.686232,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2276,8,28,28,4,4,04:00:00,04:00:00,37.701315,118.126414,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2277,41,28,28,4,4,04:00:00,04:00:00,38.063661,117.792787,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2278,41,28,28,4,4,04:00:00,04:00:00,35.346292,116.765526,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2279,11,16,16,16,16,16:00:00,16:00:00,36.868794,118.793639,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2280,1,28,28,4,4,04:00:00,04:00:00,34.507991,118.195764,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2281,14,28,28,4,4,04:00:00,04:00:00,34.862105,116.042865,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2282,4,30,32,6,8,06:00:00,08:00:00,35.431478,116.008235,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2283,7,28,32,4,8,04:00:00,08:00:00,36.937298,119.395341,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2285,11,28,28,4,4,04:00:00,04:00:00,35.03919,116.951152,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2286,8,28,32,4,8,04:00:00,08:00:00,37.620396,117.327253,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2287,112,20,20,20,20,20:00:00,20:00:00,37.255764,118.854524,5,Other,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
2288,26,28,32,4,8,04:00:00,08:00:00,37.44649,116.27445,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2290,28,28,20,4,20,04:00:00,20:00:00,34.638468,115.556362,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2291,14,28,32,4,8,04:00:00,08:00:00,37.025299,116.233597,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
229147,4,27.5,33,3.5,9,03:30:00,09:00:00,-37.6894,145.3233194,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2292,77,28,32,4,8,04:00:00,08:00:00,35.373248,115.88739,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2293,36,28,32,4,8,04:00:00,08:00:00,36.66853,117.020359,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2294,22,28,28,4,4,04:00:00,04:00:00,37.10119,118.065234,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2296,16,28,32,4,8,04:00:00,08:00:00,36.508114,118.537078,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2297,1,28,28,4,4,04:00:00,04:00:00,37.075474,120.471352,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2299,3,28,32,4,8,04:00:00,08:00:00,22.888331,113.267097,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2301500,1,16,22,16,22,16:00:00,22:00:00,27.872248,-82.2112008,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
2301635,11,29,31,5,7,05:00:00,07:00:00,27.85715556,-82.26858889,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
2302,160,20,28,20,4,20:00:00,04:00:00,24.858987,112.309585,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
230220,53,21,26,21,2,21:00:00,02:00:00,-37.49078,144.73922,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
230240,273,21,23,21,23,21:00:00,23:00:00,-37.57117842,144.7368969,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2303,17,20,16,20,16,20:00:00,16:00:00,23.665131,117.003995,3,Urban,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
2304,4,16,16,16,16,16:00:00,16:00:00,22.979087,115.832299,3,Urban,2,Cropland,0.25,0.25,0,0.5,0,0.75,TRUE,Ag-dominated
2304000,599,26,22,2,22,02:00:00,22:00:00,28.05446224,-82.3637032,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
2306,22,24,20,0,20,00:00:00,20:00:00,22.238874,112.720441,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2308,3,32,32,8,8,08:00:00,08:00:00,22.800286,114.92215,3,Urban,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
2309,235,20,28,20,4,20:00:00,04:00:00,23.447464,116.554572,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2311,58,28,28,4,4,04:00:00,04:00:00,23.064736,113.512709,3,Urban,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
2313700,56,20,20,20,20,20:00:00,20:00:00,29.20413378,-82.769001,4,Wetland,1,Natural vegetation,0.75,0,0,0,0.25,0,FALSE,Natural-dominated
2314,7,28,28,4,4,04:00:00,04:00:00,23.023376,113.333231,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2315,69,20,20,20,20,20:00:00,20:00:00,22.891775,113.47333,3,Urban,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
2318,109,20,28,20,4,20:00:00,04:00:00,23.028025,113.199715,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2318500,4,18.5,24.5,18.5,0.5,18:30:00,00:30:00,30.79330556,-83.4534444,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2319,2,12,16,12,16,12:00:00,16:00:00,24.347717,113.855428,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
232242,11,23.5,23,23.5,23,23:30:00,23:00:00,-37.86192,144.1318,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2322700,21,31,33,7,9,07:00:00,09:00:00,29.95273288,-82.7859573,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2324,9,28,32,4,8,04:00:00,08:00:00,23.711524,113.217941,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2325,105,20,20,20,20,20:00:00,20:00:00,21.959607,111.675334,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2326516,87,25,23,1,23,01:00:00,23:00:00,30.3397222,-83.9923333,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2326526,60,28,32,4,8,04:00:00,08:00:00,30.3013159,-83.9796085,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2329,138,20,16,20,16,20:00:00,16:00:00,23.015018,114.4862,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2330,88,20,28,20,4,20:00:00,04:00:00,22.992944,112.290777,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
233217,22,19,23,19,23,19:00:00,23:00:00,-38.16360559,144.3468922,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
2333,30,28,32,4,8,04:00:00,08:00:00,22.54716,112.97655,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2334,45,20,20,20,20,20:00:00,20:00:00,23.686789,116.887764,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2334430,105,21,29,21,5,21:00:00,05:00:00,34.15666667,-84.0784167,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2336120,6,25,28,1,4,01:00:00,04:00:00,33.83155556,-84.3427778,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2336152,40,21,30.5,21,6.5,21:00:00,06:30:00,33.81044444,-84.2479722,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2336300,3,20,20,20,20,20:00:00,20:00:00,33.82030556,-84.40763889,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2336313,66,25,29,1,5,01:00:00,05:00:00,33.82163889,-84.438638889999993,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2336360,4,31,33.5,7,9.5,07:00:00,09:30:00,33.86916667,-84.37888889,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2336526,19,22,27,22,3,22:00:00,03:00:00,33.7944722,-84.4741944,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2336728,2,30,32,6,8,06:00:00,08:00:00,33.74352778,-84.5681667,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2337170,2,32,22.5,8,22.5,08:00:00,22:30:00,33.65666667,-84.6736111,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2340,76,20,32,20,8,20:00:00,08:00:00,22.997112,112.424484,3,Urban,1,Natural vegetation,0.6666666666666666,0,0,0.3333333333333333,0,0.3333333333333333,TRUE,Natural-dominated
2341,162,20,24,20,0,20:00:00,00:00:00,22.335273,113.448344,3,Urban,3,Urban,0.3333333333333333,0.6666666666666666,0,0,0,0.6666666666666666,TRUE,Urban-dominated
23432415,1179,20,22,20,22,20:00:00,22:00:00,31.62219444,-85.0591667,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2344,4,18,20,18,20,18:00:00,20:00:00,24.487936,115.497302,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2344630,38,25,22,1,22,01:00:00,22:00:00,33.35727778,-84.5826111,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2344673,37,28,20,4,20,04:00:00,20:00:00,33.38316667,-84.5727222,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2345,637,20,20,20,20,20:00:00,20:00:00,23.572236,116.392179,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2346,4,28,28,4,4,04:00:00,04:00:00,21.66039,109.136571,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2354,1,32,32,8,8,08:00:00,08:00:00,23.556576,110.390755,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2357,1,32,32,8,8,08:00:00,08:00:00,24.507607,108.884472,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2357150,6,30,22,6,22,06:00:00,22:00:00,30.903,-84.7495,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2358000,2,27,28.5,3,4.5,03:00:00,04:30:00,30.7010251,-84.8590871,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2359170,3,21,21,21,21,21:00:00,21:00:00,29.94937094,-85.0154686,1,Natural vegetation,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
2359223,67,26,29,2,5,02:00:00,05:00:00,29.7695111,-85.0842806,4,Wetland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
2363,1,12,12,12,12,12:00:00,12:00:00,23.415838,111.174427,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2364,1,12,12,12,12,12:00:00,12:00:00,23.850452,109.516111,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2374,2,20,22,20,22,20:00:00,22:00:00,46.473199,82.814172,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2376,2,32,32,8,8,08:00:00,08:00:00,47.329765,87.819778,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2377,67,24,32,0,8,00:00:00,08:00:00,34.060052,120.225024,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2378,2,20,30,20,6,20:00:00,06:00:00,34.786621,116.916933,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2379,36,28,32,4,8,04:00:00,08:00:00,34.087534,120.247992,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2380,4,28,28,4,4,04:00:00,04:00:00,32.331747,119.478663,2,Cropland,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
2382,32,20,32,20,8,20:00:00,08:00:00,34.475074,119.284184,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2383,66,20,32,20,8,20:00:00,08:00:00,34.420654,119.501679,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2384,1,16,16,16,16,16:00:00,16:00:00,31.744229,119.803875,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2385,88,20,28,20,4,20:00:00,04:00:00,33.400235,120.126341,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2386,35,28,28,4,4,04:00:00,04:00:00,34.605988,118.482669,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2387,77,20,32,20,8,20:00:00,08:00:00,33.223399,120.2997,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2388,5,28,28,4,4,04:00:00,04:00:00,32.061707,118.763232,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2389,36,20,32,20,8,20:00:00,08:00:00,34.661703,119.182412,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
2390,29,28,28,4,4,04:00:00,04:00:00,34.305619,120.05062,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2391,89,28,30,4,6,04:00:00,06:00:00,32.083269,120.333295,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2392,113,20,20,20,20,20:00:00,20:00:00,33.798763,120.34031,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2393,60,20,28,20,4,20:00:00,04:00:00,33.051439,120.798311,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2394682,3,16,16,16,16,16:00:00,16:00:00,34.0789722,-84.8544444,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2395,17,20,28,20,4,20:00:00,04:00:00,34.1666,118.882275,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2396,1,32,32,8,8,08:00:00,08:00:00,34.6214143,118.1051302,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2399,83,20,16,20,16,20:00:00,16:00:00,33.459693,120.58843,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2400,89,28,32,4,8,04:00:00,08:00:00,32.442549,119.550954,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2401,85,20,24,20,0,20:00:00,00:00:00,33.617416,120.47589,2,Cropland,2,Cropland,0,0,0.25,0.75,0,0.75,TRUE,Ag-dominated
2402,59,28,28,4,4,04:00:00,04:00:00,34.630774,119.157303,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2403,35,28,26,4,2,04:00:00,02:00:00,34.625156,119.171402,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2405,92,20,32,20,8,20:00:00,08:00:00,34.056805,118.804565,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2406,47,28,16,4,16,04:00:00,16:00:00,31.503261,119.838119,2,Cropland,4,Wetland,0,0,0.25,0.25,0.5,0.25,FALSE,Mixed
2407,18,28,32,4,8,04:00:00,08:00:00,33.39845,119.609473,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2408,68,28,24,4,0,04:00:00,00:00:00,31.894245,120.602195,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2409,2,22,22,22,22,22:00:00,22:00:00,34.67746,119.151436,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2412,8,28,30,4,6,04:00:00,06:00:00,34.954826,119.144615,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2414,74,28,16,4,16,04:00:00,16:00:00,34.211619,119.580868,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
2415,27,20,28,20,4,20:00:00,04:00:00,34.668919,119.459167,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2416,28,20,28,20,4,20:00:00,04:00:00,34.50932,119.751725,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2417,116,20,32,20,8,20:00:00,08:00:00,33.184199,120.701088,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2418,71,28,32,4,8,04:00:00,08:00:00,33.626576,118.994994,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2420,56,28,32,4,8,04:00:00,08:00:00,31.380975,119.639617,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2421,45,28,32,4,8,04:00:00,08:00:00,34.398537,117.179892,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2422,118,20,20,20,20,20:00:00,20:00:00,34.067903,119.367138,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2423571,74,29,23,5,23,05:00:00,23:00:00,33.52093809,-86.7169325,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
2424,20,28,18,4,18,04:00:00,18:00:00,34.786466,119.144453,3,Urban,5,Other,0,0.25,0.5,0.25,0,0.5,TRUE,Mixed
2426,36,28,32,4,8,04:00:00,08:00:00,31.909695,120.398111,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2427,6,20,26,20,2,20:00:00,02:00:00,32.238702,119.241225,3,Urban,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
2430,79,28,32,4,8,04:00:00,08:00:00,33.351703,120.043331,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2431,3,28,32,4,8,04:00:00,08:00:00,28.720414,115.456909,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2435,68,20,20,20,20,20:00:00,20:00:00,28.296352,117.713131,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
2440,29,28,32,4,8,04:00:00,08:00:00,28.947317,117.572119,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2443,5,28,20,4,20,04:00:00,20:00:00,28.675696,115.909228,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2445,1,32,32,8,8,08:00:00,08:00:00,29.6051759,116.1272585,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2446,5,18,18,18,18,18:00:00,18:00:00,28.941453,117.151076,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
