file_name,total_days,days_with_DO_below_3,n_events,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
406051286611030_,5776,160,2.770083102,44,72.5,34.9653,134.9728,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
406051286611060_,5698,226,3.966303966,92,59.2920354,34.7975,134.8994,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
406061286611050_,3414,62,1.816051552,20,67.74193548,34.8014,134.5631,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
406071286601060_,3924,96,2.44648318,36,62.5,36.0878,136.1864,3,Urban,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
406091286605020_,1331,17,1.277235162,4,76.47058824,35.3075,135.2261,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
406091286605050_,6156,79,1.283300845,47,40.50632911,35.3556,135.1153,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4061,518,8,1.544401544,2,75,32.662319,110.789239,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
406101286610020_,6263,256,4.087498004,108,57.8125,35.5436,134.83,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4063,712,57,8.005617978,14,75.43859649,32.086108,112.607012,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4065,690,2,0.289855072,1,50,31.724546,113.298941,1,Natural vegetation,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
4069,692,1,0.144508671,0,100,31.45536,112.424951,3,Urban,2,Cropland,0,0.666666667,0.333333333,0,0,0.666666667,TRUE,Ag-dominated
407041287705100_,1430,30,2.097902098,19,36.66666667,35.4656,133.0533,3,Urban,3,Urban,0.5,0,0.25,0.25,0,0.5,TRUE,Urban-dominated
407051287711030_,1281,1,0.078064012,0,100,34.8169,132.8342,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
407091287712070_,923,8,0.866738895,2,75,34.4972,132.5139,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
4071,515,3,0.582524272,1,66.66666667,31.736074,110.833152,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4080,373,4,1.072386059,1,75,29.398746,112.329403,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
408011288805002_,82,49,59.75609756,46,6.12244898,33.8069,132.7272,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4082,750,2,0.266666667,1,50,27.190669,111.536969,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4085108,644,28,4.347826087,12,57.14285714,44.37194444,-88.0922222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4087119,1930,1,0.051813472,0,100,43.0438333,-88.0051111,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
40871488,976,10,1.024590164,0,100,42.99025,-87.9523333,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4087170,3189,2,0.062715585,0,100,43.02444444,-87.8983333,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4089,734,1,0.136239782,0,100,24.981593,116.978429,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
409003,1070,84,7.85046729,83,1.19047619,-35.53,144.9657,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
409005,1417,68,4.798870854,65,4.411764706,-35.6298,144.1245,3,Urban,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
409013,588,159,27.04081633,147,7.547169811,-35.0376,143.5702,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0.25,0.5,0.25,FALSE,Natural-dominated
409014,1216,144,11.84210526,134,6.944444444,-35.0899,144.0331,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
409016,225,5,2.222222222,4,20,-36.09927778,147.0239833,2,Cropland,2,Cropland,0,0.5,0,0.5,0,0.5,TRUE,Ag-dominated
409025,277,64,23.10469314,64,0,-36.0114,145.994,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
409036,1269,107,8.431836091,104,2.803738318,-35.1074,143.5826,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
409044,924,124,13.41991342,114,8.064516129,-35.5214,144.0517,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
409047,798,89,11.15288221,85,4.494382022,-35.6428,144.9596,4,Wetland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
409048,995,84,8.442211055,81,3.571428571,-35.2739,144.1595,1,Natural vegetation,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
409061289901500_,7076,46,0.650084794,13,71.73913043,33.33,130.5261,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
409062,772,143,18.52331606,138,3.496503497,-35.329,143.9322,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
409086,1031,115,11.1542192,112,2.608695652,-35.1351,143.8001,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4094,565,49,8.672566372,43,12.24489796,27.362076,107.413232,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
410040,874,29,3.318077803,29,0,-34.4776,144.3009,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
410130,1071,146,13.63211951,138,5.479452055,-34.665,143.4917,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
4102,521,1,0.19193858,0,100,41.036863,122.926206,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4104,623,1,0.160513644,0,100,39.510908,122.475631,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4106,615,7,1.138211382,3,57.14285714,41.061356,122.282673,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4109,475,3,0.631578947,0,100,41.307508,124.132657,3,Urban,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
4111,701,4,0.570613409,1,75,41.835441,123.42944,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4112,533,4,0.750469043,0,100,40.223583,124.507297,5,Other,1,Natural vegetation,0.25,0,0.25,0,0.5,0.25,FALSE,Natural-dominated
4118,638,428,67.0846395,343,19.85981308,41.039546,120.977806,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
4119,763,25,3.276539974,9,64,39.324437,122.211445,2,Cropland,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
412004,398,192,48.24120603,182,5.208333333,-33.41080904,147.9910504,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
412005,85,19,22.35294118,10,47.36842105,-33.8695,144.8811,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
412006,277,31,11.19133574,28,9.677419355,-33.091,147.1482,3,Urban,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
412011,300,121,40.33333333,86,28.92561983,-33.201,146.4532,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
412038,209,160,76.55502392,139,13.125,-33.348326,145.87524,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
412039,69,13,18.84057971,10,23.07692308,-33.4873,145.504,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
412047,145,88,60.68965517,82,6.818181818,-33.3824,145.9027,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
4121660,3566,9,0.252383623,1,88.88888889,43.61308,-85.4778209,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4121680,3336,555,16.63669065,79,85.76576577,43.485857,-85.63060189,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
4121970,4706,15,0.318742031,0,100,43.43474558,-85.6653239,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4135,689,2,0.290275762,2,0,28.9994404,105.8508137,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4137030,2868,16,0.557880056,0,100,44.47279328,-83.57108839,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
4153,651,6,0.921658986,1,83.33333333,35.00617,108.73628,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4154,624,2,0.320512821,0,100,34.353997,107.271763,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4156,565,17,3.008849558,3,82.35294118,34.460378,109.251996,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4157005,4446,6,0.134952767,1,83.33333333,43.4219699,-83.951918,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4159,573,24,4.188481675,10,58.33333333,34.564536,109.485973,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4160,561,1,0.178253119,1,0,34.45589,109.005226,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
4162,614,18,2.931596091,8,55.55555556,34.613631,110.2348456,2,Cropland,2,Cropland,0,0.75,0,0.25,0,0.75,TRUE,Ag-dominated
4165,696,1,0.143678161,0,100,33.216619,107.952694,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4165500,4468,4,0.089525515,1,75,42.5958674,-82.90881,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4166,615,6,0.975609756,2,66.66666667,36.556856,101.930057,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4166500,4936,33,0.668557536,2,93.93939394,42.3730923,-83.2546513,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4168400,2102,26,1.236917222,1,96.15384615,42.30837099,-83.2527063,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4171,455,3,0.659340659,2,33.33333333,33.011787,97.255347,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4177,386,3,0.777202073,1,66.66666667,51.763712,126.639504,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4179,314,2,0.636942675,0,100,46.567284,132.633838,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4182,312,2,0.641025641,1,50,45.401432,126.299118,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4183038,1045,54,5.167464115,23,57.40740741,41.1830833,-84.8696944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4183500,1976,2,0.101214575,0,100,41.19893889,-84.7444033,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4184,468,1,0.213675214,0,100,45.316643,132.585736,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4186,343,120,34.98542274,94,21.66666667,46.3054261,129.5434746,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
4187,354,1,0.282485876,1,0,45.4936489,125.0451846,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
4188496,2893,293,10.12789492,155,47.09897611,40.9792203,-83.6532653,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4192,296,1,0.337837838,0,100,50.2386399,127.5357671,3,Urban,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
4193500,717,31,4.323570432,0,100,41.5000526,-83.7127145,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
42001,516,94,18.21705426,70,25.53191489,42.01040278,-121.5614222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
42071,1841,414,22.48777838,362,12.56038647,42.12805556,-121.9277778,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
42081,513,155,30.21442495,124,20,42.14258889,-121.672186,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
422001,295,216,73.22033898,196,9.259259259,-30.01531667,148.06075,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
422002,295,216,73.22033898,196,9.259259259,-29.94716667,146.8637167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
422003,227,161,70.92511013,150,6.832298137,-29.547141,148.576104,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4220045,1534,44,2.868318123,14,68.18181818,43.17430556,-78.38638889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4220223,1544,1,0.064766839,0,100,43.3390833,-77.9152222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
422027,274,187,68.24817518,179,4.278074866,-30.14343333,147.3768667,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
425001,28,27,96.42857143,25,7.407407407,-32.3969,142.4218,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
425003,245,163,66.53061224,152,6.748466258,-30.087894,145.936761,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
425004,251,94,37.4501992,94,0,-30.53474142,145.1150748,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
425007,762,30,3.937007874,27,10,-33.74641667,142.2682778,1,Natural vegetation,4,Wetland,0,0.25,0,0.5,0.25,0.25,FALSE,Mixed
425012,67,26,38.80597015,24,7.692307692,-32.4353,142.3799,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
425039,427,270,63.23185012,255,5.555555556,-29.9646,146.3004,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
45301,2774,185,6.669069935,107,42.16216216,45.5009505,-122.852045,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
45303,1711,8,0.467562829,7,12.5,45.5081944,-122.9335,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
50048565,2893,14,0.48392672,3,78.57142857,18.4070314,-66.118083,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
50048580,2331,1483,63.62076362,734,50.50573163,18.4201918,-66.1160552,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
5051522,1512,4,0.264550265,0,100,46.65968548,-96.7959154,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5054000,5680,2,0.035211268,0,100,46.861075,-96.7836924,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5057000,3530,60,1.699716714,57,5,47.43277097,-98.0275954,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5062130,1491,1,0.067069081,0,100,47.0926944,-96.8170556,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5114000,1004,73,7.270916335,12,83.56164384,48.98995719,-101.9583348,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5117500,1162,50,4.30292599,48,4,48.2458428,-101.3712745,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5124000,1257,367,29.1964996,339,7.629427793,48.9964079,-100.9584889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5406457,2765,1,0.036166365,0,100,43.1097222,-89.6408333,3,Urban,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
5406469,931,4,0.429645542,0,100,43.12527778,-89.635,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
5406479,2063,10,0.484730974,0,100,43.1147222,-89.6641667,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
5435943,9218,39,0.423085268,1,97.43589744,42.97694444,-89.5394444,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5435950,5354,5,0.093388121,0,100,42.94916667,-89.5441667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5474500,920,6,0.652173913,1,83.33333333,40.39365535,-91.374318,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
5515500,3686,12,0.325556158,5,58.33333333,41.38963889,-86.7061667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5524500,3020,2,0.066225166,1,50,40.87059306,-87.3066912,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5537980,2452,20,0.815660685,10,50,41.5364722,-88.0836944,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5545750,915,11,1.202185792,1,90.90909091,42.61085116,-88.225923,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5549500,1185,72,6.075949367,12,83.33333333,42.3100222,-88.2514745,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
5558300,1949,8,0.410466906,3,62.5,41.10727778,-89.3562222,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
5559900,451,10,2.2172949,1,90,40.72503739,-89.5495396,4,Wetland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5567500,730,43,5.890410959,22,48.8372093,40.6235,-89.2416667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5586300,4290,6,0.13986014,0,100,39.63275,-90.6076667,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5599490,2013,232,11.52508693,169,27.15517241,37.7583333,-89.3277778,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
613,10,10,100,10,46.7592593,48.7574,11.4261,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
616,10,10,100,10,34.439834,48.8798,12.7473,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6193,220,6,2.727272727,1,83.33333333,29.821683,113.463833,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6194,706,3,0.424929178,2,33.33333333,30.317805,103.970525,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6195,351,11,3.133903134,0,100,41.741893,83.171831,2,Cropland,5,Other,0,0.25,0.75,0,0,0.25,FALSE,Mixed
6198,381,1,0.262467192,0,100,35.874223,94.566714,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6199,645,1,0.15503876,0,100,35.451425,109.462752,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6201,582,2,0.343642612,1,50,37.3924,110.631,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6205,459,22,4.793028322,11,50,40.6807,122.2336,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
6214,670,27,4.029850746,9,66.66666667,34.7589,117.0059,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
6218,682,15,2.19941349,3,80,33.4816,118.1131,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6221,583,56,9.605488851,16,71.42857143,33.8744,116.5878,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6223,662,10,1.510574018,2,80,32.7923,117.9642,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
6224,667,24,3.5982009,10,58.33333333,33.1689,118.1492,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6225,645,34,5.271317829,12,64.70588235,32.3088,118.4555,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6226,442,59,13.34841629,20,66.10169492,32.0978,118.2887,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6227,674,7,1.038575668,3,57.14285714,32.4286,115.6024,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6233,529,10,1.890359168,1,90,28.7682,116.0853,5,Other,1,Natural vegetation,0.25,0.25,0.25,0,0.25,0.5,TRUE,Mixed
6234,550,3,0.545454545,0,100,29.2455,116.1894,5,Other,5,Other,0,0.25,0.75,0,0,0.25,FALSE,Mixed
6237,558,4,0.716845878,1,75,36.725,116.9886,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6238,653,1,0.153139357,0,100,34.8042,117.1695,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6242,592,77,13.00675676,23,70.12987013,33.8068,116.3924,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6251,657,11,1.674277017,5,54.54545455,29.063,112.2989,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6253,666,38,5.705705706,14,63.15789474,23.1376,113.7508,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6255,663,1,0.150829563,0,100,22.7836,108.1264,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6261,645,5,0.775193798,0,100,30.2604,103.891,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
6268,628,91,14.49044586,4,95.6043956,25.1477,102.0548,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6328,689,41,5.95065312,29,29.26829268,31.955,119.9805,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
6330,640,1,0.15625,0,100,26.6586,106.8425,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6343,508,1,0.196850394,0,100,25.427,106.5798,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6346,510,37,7.254901961,8,78.37837838,38.6862,117.047,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
6348,360,1,0.277777778,1,0,36.1678,103.483,3,Urban,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
6350,582,66,11.34020619,16,75.75757576,31.6554,117.2733,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6353,376,40,10.63829787,38,5,49.3061,118.0472,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
6354890,422,53,12.55924171,1,98.11320755,45.9524438,-103.3069613,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6354980,413,112,27.11864407,16,85.71428571,46.0177216,-103.2919615,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6355,471,1,0.212314225,0,100,28.6074,121.0616,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
6365,464,17,3.663793103,3,82.35294118,40.2585,111.148,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
6373,399,3,0.751879699,0,100,44.3966,127.692,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6382,458,43,9.388646288,14,67.44186047,28.6919,121.3277,5,Other,5,Other,0,0.333333333,0.666666667,0,0,0.333333333,TRUE,Mixed
6384,479,7,1.461377871,3,57.14285714,31.2695,118.3338,3,Urban,3,Urban,0.5,0.25,0,0.25,0,0.75,TRUE,Urban-dominated
6387,355,6,1.690140845,2,66.66666667,30.7703,117.7527,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6389,447,1,0.223713647,0,100,31.1034,118.9031,5,Other,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
6395,466,6,1.287553648,1,83.33333333,36.2594,120.4698,5,Other,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
6396,479,61,12.7348643,26,57.37704918,35.0878,116.6297,2,Cropland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
6398,476,8,1.680672269,0,100,35.0394,116.6677,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6400,402,9,2.23880597,5,44.44444444,35.8937,116.5525,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6419,472,25,5.296610169,18,28,30.6003,115.4457,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6425,378,159,42.06349206,68,57.2327044,22.5077,114.0357,4,Wetland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6426,473,5,1.057082452,0,100,21.4314,110.7946,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6430,460,227,49.34782609,191,15.85903084,23.0588,113.7525,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6442,468,57,12.17948718,31,45.61403509,29.2443,104.2998,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6448,475,76,16,22,71.05263158,25.0115,102.6694,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
6486,267,4,1.498127341,2,50,21.3002,110.3065,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6489,251,2,0.796812749,1,50,40.8675,108.7942,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6711565,5854,11,0.187905706,0,100,39.66498738,-105.004149,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6800500,3352,8,0.238663484,3,62.5,41.2933333,-96.2838889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6801000,983,1,0.1017294,1,0,41.06225556,-96.3245139,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6805000,3209,49,1.526955438,8,83.67346939,41.05166667,-96.3386111,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6805500,3283,5,0.152299726,0,100,41.01497778,-96.1575,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6818000,5079,18,0.354400473,7,61.11111111,39.75325,-94.8568333,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
6819550,478,26,5.439330544,18,30.76923077,40.4311111,-94.7722222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6856600,2014,1,0.049652433,0,100,39.3555515,-97.1275203,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6879150,512,1,0.1953125,0,100,39.0902755,-96.7133394,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6888990,2040,2,0.098039216,0,100,39.07194435,-95.7163715,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
6889110,962,23,2.390852391,6,73.91304348,39.6095472,-95.9760556,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
